Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2
Curry Singh Kitchens,North Indian,600," South City 2, Gurgaon",4.0,216,3.8,233,https://www.zomato.com/ncr/curry-singh-kitchens-south-city-2,"DG-01-02, Rodeo Drive, South City 2, Gurgaon",9.19822E+11,28.41980931,77.05157999,"Tawa Chicken Masala, Mutton Rogan Josh, Veg Biryani, Butter Chicken"
Zaika-e-Lucknow,"Mughlai, Rolls",400," Panchsheel Square Mall, Crossing Republik, Ghaziabad",4.0,328,3.5,10500,https://www.zomato.com/ncr/zaika-e-lucknow-crossing-republik-ghaziabad,"Panchsheel Square Mall, Crossing Republik, Ghaziabad",9.188E+11,28.63079132,77.43437782,"Peanut Butter Chocolate Shake, Loaded Pizzas, Paneer Sandwich, Chicken Sandwich, White Sauce Pasta, Pasta"
Kuldeep Paranthe Wala,North Indian,250," Yusuf Sarai, New Delhi",4.0,187,4.2,4435,https://www.zomato.com/ncr/kuldeep-paranthe-wala-yusuf-sarai-new-delhi,"46/16, Near Gate 1, Green Park Metro Station, Yusuf Sarai, New Delhi",9.19873E+11,28.55994414,77.20740996,"Mint Oreo Crumble, Kesar Badam, Cold Coffee Shake, Milkshakes"
Keventers - Milkshakes & Ice Creams,"Beverages, Desserts, Ice Cream",400," DLF Mall of India, Sector 18,  Noida, Noida",4.0,329,4.0,2155,https://www.zomato.com/ncr/keventers-milkshakes-ice-creams-sector-18-noida,"DLF Mall of India, Sector 18, Noida",9.11207E+11,28.5672985,77.3210974,"Loaded Pizzas, Panneer Butter Masala, Malai Paneer, Rajma Rice, Chole, Butter Roti"
Pandit Ji Ka Dhaba,North Indian,350," Rohini, New Delhi",4.0,515,3.7,2794,https://www.zomato.com/ncr/pandit-ji-ka-dhaba-rohini-new-delhi,"Shop R-18, Phase 1, Budh Vihar, Rohini, New Delhi",9.19972E+11,28.70741719,77.08952185,"Paneer Tikka Pizza, Pizzas, White Sauce Pasta, French Fries, Sandwich, Burgers"
Caribbean Pizza,"Pizza, Fast Food, Ice Cream",500," Sohna Road, Gurgaon",4.0,192,3.5,1132,https://www.zomato.com/ncr/caribbean-pizza-sohna-road,"Shop 211, Raheja Mall, Sector 47, Sohna Road, Gurgaon",9.11166E+11,28.4233928,77.03953017,"Outdoor Seating Arrangement, Best in Service, Excellent Location, Served Quickly, Clean and Hygienic Place, Large Servings"
Evergreen Sweet House,"Continental, South Indian, North Indian, Chinese, Street Food, Ice Cream, Beverages",500," Green Park, New Delhi",3.9,2145,3.4,14,https://www.zomato.com/ncr/evergreen-sweet-house-green-park-new-delhi,"S-29 &30, Main Market, Green Park, New Delhi",9.11127E+11,28.55646394,77.20225878,"Paneer Peri Peri, Grilled Cottage Cheese Steak, Nachos N Salsa, Tequila Sunrise, Shisha, Hummus Pita"
1 Oak Cafe & Bar,"Continental, Italian, Chinese, North Indian",1600," Defence Colony, New Delhi",3.9,1647,4.1,626,https://www.zomato.com/ncr/1-oak-cafe-bar-defence-colony-new-delhi,"Moolchand Flyover Complex, Defence Colony, New Delhi",9.19599E+11,28.56657324,77.2338086,"Staff Behaviour is Excellent, Comforting Atmosphere, Seating, Location, Fresh Food, Food Quality"
Tera Vita,"Continental, Italian",1200," Khan Market, New Delhi",3.9,216,3.9,14,https://www.zomato.com/ncr/tera-vita-khan-market-new-delhi,"11, 1st Floor, Khan Market, New Delhi",9.19874E+11,28.59982463,77.22639162,"Staff Service, Outdoor Seating, Good Hospitality, Variety of Pizza, Weekend Brunch, Good Music"
Cafe Reed,"North Indian, Continental, Bakery, Desserts, Asian, Ice Cream, Beverages",1700," Two Horizon Center, Golf Course Road, Gurgaon",3.9,160,3.5,43,https://www.zomato.com/ncr/cafe-reed-golf-course-road,"1st Floor, Two Horizon Center, DLF Phase 5, Golf Course Road, Gurgaon",9.19959E+11,28.45102672,77.09725834,"Paneer Fried Rice, Chilli Paneer, Chilli Chicken, Chicken Tikka, White Sauce Pasta, Pasta"
Harajuku Tokyo Cafe,"Cafe, Japanese, Sushi, Desserts, Asian",800," Select Citywalk Mall, Saket, New Delhi",3.9,154,4.2,200,https://www.zomato.com/ncr/harajuku-tokyo-cafe-saket-new-delhi,"F-40, First Floor, Select City Walk Mall, Saket, New Delhi",9.19561E+11,28.52908337,77.21828382,"Zafrani Malai Kofta, Keema Mutter, Mutton Seekh Kebab, Kulfi, Chicken Tandoori, Butter Naan"
Moets Curry Leaf,"North Indian, Mughlai, Biryani, Rolls, Desserts, Seafood",1500," Defence Colony Main Market, Defence Colony, New Delhi",3.9,378,4.2,1762,https://www.zomato.com/ncr/moets-curry-leaf-defence-colony-new-delhi,"50, Defence Colony Market, Near Defence Colony, New Delhi",9.19319E+11,28.57332265,77.23078139,"Excellent Variety, Cool Ambience, Sitting, Weekend Brunch, Server, Customizable Food"
The Art House Restaurant,"Cafe, Continental, Kebab, Asian, North Indian, Fast Food, Beverages",1800," Connaught Place, New Delhi",3.9,868,3.9,44,https://www.zomato.com/ncr/the-art-house-restaurant-connaught-place-new-delhi,"N 35, Ground Floor, Connaught Circus, Block N, Connaught Place, New Delhi",9.19811E+11,28.63042318,77.22128369,"Thai Spring Roll, Chilli Garlic Noodles, Honey Chilli Potatoes, Starters, Butter Chicken, Pizza"
Empress Delhi,"North Indian, Chinese, Continental, Mughlai",800," Rajouri Garden, New Delhi",3.9,240,3.6,40,https://www.zomato.com/ncr/empress-delhi-rajouri-garden-new-delhi,"B 28, Vishal Enclave, Rajouri Garden, New Delhi",9.11141E+11,28.65345847,77.11850747,"Beautiful View, Awesome Staff, Sanitised Service, Ambience was Super Cool, Best Staff, Large Servings"
The Tandoori Village,"North Indian, Mughlai, Italian, Chinese, Beverages",1500," Sector 18, Noida",3.9,491,4.2,127,https://www.zomato.com/ncr/the-tandoori-village-sector-18-noida,"J 57, 1st Floor, Sector 18, Noida",9.11205E+11,28.56875841,77.32412998,"Sitting, Weekend Brunch, Vibe, Good Music, Good Wifi, Food Presentation"
Altogether Experimental A.T.E,"Cafe, Continental, Healthy Food, Desserts, Beverages",1400," Saket, New Delhi",3.9,92,3.9,93,https://www.zomato.com/ncr/altogether-experimental-a-t-e-saket-new-delhi,"Plot 2, Khasra 264, Westend Marg, Saidulajab, Saket, New Delhi",+91 8068974493,28.51815313,77.19799038,"Sanitised Service, Ambience was Super Cool, Clean and Hygienic Place, Fantastic Decoration, Served Quickly, Affordable Prices"
Greetoz,"Cafe, Chinese, Fast Food, North Indian, Continental",650," Delhi University-GTB Nagar, New Delhi",3.9,136,3.9,33,https://www.zomato.com/ncr/greetoz-2-delhi-university-gtb-nagar-new-delhi,"DDA-10, Hudson Lane, Delhi University-GTB Nagar, New Delhi",9.19556E+11,28.69384872,77.20478475,"Take your decadence to a new level with a specially curated all-you-can drink buffet with unlimited refills at Grappa Bar.

The available packages are:
INR 2,000 plus taxes for 2 hours
INR 2,800...Read More"
DnD,"Chinese, North Indian, Mughlai",950," Sector 6, Dwarka, New Delhi",3.9,311,3.6,171,https://www.zomato.com/ncr/dnd-sector-6-dwarka-new-delhi,"Shop 15-16, 3rd Floor, Supreme Plaza, Main Market, Sector 6, Dwarka, New Delhi",9.19599E+11,28.59167505,77.05854937,"California Chicken, Grilled Chicken Steak, Crepes, Waffles, Dessert, Coffee"
Jen & Cha's,"American, Italian, Mexican, Beverages, Desserts, Salad, Cafe",800," Starling Mall, Sector 110, Noida, Noida",3.9,106,3.9,68,https://www.zomato.com/ncr/jen-chas-sector-110-noida,"Starling Mall, 3rd Floor, Sector 104, Near Sector 110, Noida",9.16203E+11,28.5419693,77.3705789,"Sushi, Dimsums, Mocktails, Cheesecake, Desserts, Drinks"
Classic Caterer's,Street Food,200," Rohini, New Delhi",3.9,258,4.2,9033,https://www.zomato.com/ncr/classic-caterers-2-rohini-new-delhi,"I-1/29, Sector 16, Rohini, New Delhi",9.19211E+11,28.73906383,77.12412335,"Shawarma Wrap, Chicken Kalmi, Masala Paneer, Afghan Chicken, Tandoori Chaap, Chicken Shawarma"
Garam Dharam,"North Indian, Chinese",1800," Sector 18, Noida",3.9,526,3.9,235,https://www.zomato.com/ncr/garam-dharam-sector-18-noida,"N 15 & 16, N Block, Sector 18, Noida",9.1767E+11,28.57176121,77.32378799,"Roomali Roti, Mutton Curry, Chicken Curry, Malai Tikka, Fish Tikka, Kabab"
RDX Reloaded,"Mughlai, North Indian, Chinese, Beverages",800," Safdarjung, New Delhi",3.9,711,3.7,2017,https://www.zomato.com/ncr/rdx-reloaded-safdarjung-new-delhi,"AB 12, Safdarjung Enclave Market, Near Safdarjung, New Delhi",9.18929E+11,28.5657127,77.198848,"Kutumb offers India's Largest Thali

Price: 3000/- is reduced down to 2499/- all inclusive.

T&C- 1) Prior booking required
         2) Preparation Time: 30 mins
         3) Sufficient for 4-5...Read More"
Kutumb,"North Indian, Chinese, Continental, Desserts",800," South City 2, Gurgaon",3.9,233,3.3,84,https://www.zomato.com/ncr/kutumb-south-city-2,"104, 1st Floor, SS Plaza, Sector 47, South City 2, Gurgaon",9.2E+11,28.42686207,77.05699001,"Soya Masala Chaap, Dal Makhni, Noodles, Momos, Pizza"
Hungry Tau,"North Indian, Chinese, Fast Food, Beverages",600," DLF Phase 1, Gurgaon",3.9,158,3.8,204,https://www.zomato.com/ncr/hungry-tau-dlf-phase-1,"D-144, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon",9.19651E+11,28.46576013,77.0996958,"Buffet, Salads, Dessert, White Sauce Pasta, Breads, Pizza"
Chilli Singh,"Chinese, Thai, Seafood",800," Green Park, New Delhi",3.9,160,4.2,2148,https://www.zomato.com/ncr/chilli-singh-green-park-new-delhi,"G-1 A, D-1, Aashirwad Commercial Complex, Green Park, New Delhi",9.19999E+11,28.55704084,77.20493194,"Rose Milk, Grilled Cheese Sandwich, Green Tea, Momos"
"Chai Lelo - Chai, Snacks & More","Tea, Beverages, Fast Food, Street Food",300," Green Park, New Delhi",3.9,119,3.9,69,https://www.zomato.com/ncr/chai-lelo-chai-snacks-more-green-park-new-delhi,"S/1, Green Park Extension, Green Park, New Delhi",9.11141E+11,28.55755589,77.20575135,"Dragon Rolls, Kitkat Shake, Chilly Potato, Mojito, Mocktails, Soya Chaap"
TBH - The Big House Cafe,"Cafe, North Indian, Chinese, Continental",700," Satyaniketan, New Delhi",3.9,437,4.2,283,https://www.zomato.com/ncr/tbh-the-big-house-cafe-satyaniketan-new-delhi,"37, 1st Floor, Satyaniketan, New Delhi",9.19811E+11,28.58808196,77.16786012,"Family Place, Family Restaurant, Good Value, Behavior, Parking, Perfect Presentation"
Mughal Cuisine Foods,"Mughlai, North Indian, Fast Food, Beverages",1000," Jasola, New Delhi",3.9,155,4.2,1550,https://www.zomato.com/ncr/mughal-cuisine-foods-jasola-new-delhi,"D 23, Abdul Fazal Enclave Part 1, Kalindi Kunj Road, Jasola, New Delhi",9.11144E+11,28.55791045,77.29634866,"Garlic Paneer Kulcha, Cheese Kulcha, Mix Kulcha, Delux Thali, Chole, Shahi Paneer"
Kulcha Republic,North Indian,350," Karol Bagh, New Delhi",3.9,83,3.6,206,https://www.zomato.com/ncr/kulcha-republic-1-karol-bagh-new-delhi,"2311, Pili Building, Arya Samaj Road, Karol Bagh, New Delhi
",9.18929E+11,28.64862026,77.19229035,"Nutella Milkshake, Thick Shakes, Alfredo Pasta, Mojito, Coffee, Burger"
Le Winkies,"Sandwich, Fast Food, Pizza, Street Food, Beverages",300," Raj Nagar, Ghaziabad",3.9,69,4.3,303,https://www.zomato.com/ncr/le-winkies-raj-nagar-ghaziabad,"D2, RDC, Block 1, Raj Nagar, Ghaziabad",9.2E+11,28.67507618,77.4417083,"Amazing Interiors, Comforting Atmosphere, Recommended Place, Food Presentation, Courteous Staff, Worth the Money"
Brownie Heaven,Desserts,300," Punjabi Bagh, New Delhi",3.9,79,4.3,62,https://www.zomato.com/ncr/brownie-heaven-punjabi-bagh-new-delhi,"Shop 2/23, Club Road, Punjabi Bagh, New Delhi",9.17218E+11,28.66645352,77.12484956,"Bagels, Paneer Pizza, Pastry, Hot Chocolate, Coffee, Pizzas"
Brews N Bagels,"Cafe, Beverages, Panini, Sandwich, Burger, Italian, Rolls",1000," Sector 50, Gurgaon",3.9,148,4.2,109,https://www.zomato.com/ncr/brews-n-bagels-sector-50,"Shop C-31, Ground Floor, Nirvana Courtyard, Nirvana Country, Sector 50, Gurgaon",9.19954E+11,28.41443133,77.06544466,"Rooftop Ambience, Comfortable Seating Area, View, Courteous Staff, Bar, Polite Staff"
Maamouche's Alchemy Bar,"North Indian, Pizza, Bar Food, Kebab",1200," Starling Mall, Sector 110, Noida, Noida",3.9,188,4.0,104,https://www.zomato.com/ncr/maamouches-alchemy-bar-sector-110-noida,"Level 5, The Starling Mall, Sector 104, Near Sector 110, Noida",9.19811E+11,28.54242944,77.3697919,"Maggie, Cheese Garlic Bread, Coffees, Chai, Cold Coffee, Shakes"
Chai Sutta Bar,"Beverages, Fast Food, Tea",350," Satyaniketan, New Delhi",3.9,72,3.8,61,https://www.zomato.com/ncr/chai-sutta-bar-satyaniketan-new-delhi,"Shop 93, South Campus, Opposite Sri Venkateshwara College, Satyaniketan, New Delhi",9.18446E+11,28.5883846,77.16842607,"Staff, Value for Money, Packaging, Service, Taste, Food"
CAARA at Ogaan,"European, Mediterranean, Healthy Food, Beverages, Pasta, Bakery",1800," Chanakyapuri, New Delhi",3.9,81,4.0,84,https://www.zomato.com/ncr/caara-at-ogaan-1-chanakyapuri-new-delhi,"1st Floor, Diplomatic Enclave, Dharam Marg, Block Y, Malcha, Chanakyapuri, New Delhi",9.11142E+11,28.60223989,77.18668789,"Good Music, Student Crowd, Customizable Food, Young Crowd, Food Quality, Elaborate Menu"
Right Choice Food Hub,"North Indian, Street Food, Chinese, Fast Food, Pizza, Beverages",450," Shahdara, New Delhi",3.9,49,3.7,179,https://www.zomato.com/ncr/right-choice-food-hub-shahdara-new-delhi,"C-8/5, Ground Floor, Yamuna Vihar, Shahdara, New Delhi",9.17429E+11,28.70064023,77.27407325,"Cute Little Place, Breakfast, Amazing Food, Preparation, Hygiene, Food Presentation"
Sita Ram Diwan Chand,"North Indian, Street Food",300," Paschim Vihar, New Delhi",3.9,611,4.0,9977,https://www.zomato.com/ncr/sita-ram-diwan-chand-paschim-vihar-new-delhi,"G-104, Shivam Tower, DDA Commercial Center, Paschim Vihar, New Delhi",9.19999E+11,28.6701113,77.10168198,"Awesome Spot to Hangout, Best Staff, Fantastic Decoration, Served Quickly, Nice Concept, Clean and Hygienic Place"
Onety One,"Fast Food, Burger, Beverages",600," DLF Phase 4, Gurgaon",3.9,65,3.9,47,https://www.zomato.com/ncr/onety-one-dlf-phase-4,"SF-26, 1st Floor, Galleria Market, DLF Phase 4, Gurgaon",9.19959E+11,28.46718313,77.08226245,"Variety of Veg Options, Comforting Atmosphere, Great Menu, Fantastic Decoration, Clean and Hygienic Place, Food Tastes Great"
The Chaap Factory,"Chinese, North Indian, Momos, Fast Food",450," Geeta Colony, New Delhi",3.9,123,3.8,757,https://www.zomato.com/ncr/the-chaap-factory-2-geeta-colony-new-delhi,"11/114, Block-11, Geeta Colony, New Delhi",9.17011E+11,28.65388126,77.27701597,"Malai Soya Chaap, Panneer Butter Masala, Paneer Tikka Masala, Honey Chilli Potatoes, Dal Makhani"
Green Vatika,"North Indian, Chinese, Fast Food, Mughlai, Beverages",1200," Rohini, New Delhi",3.9,272,3.5,407,https://www.zomato.com/ncr/green-vatika-rohini-new-delhi,"House 12, Sector 9, Rohini, New Delhi",9.2E+11,28.712972,77.126396,"Interior, Elaborate Menu, Young Crowd, Customizable Food, Food Quality, Worth the Money"
Shagun Sweets,"Mithai, Street Food, Desserts",300," Laxmi Nagar, New Delhi",3.9,67,4.3,501,https://www.zomato.com/ncr/shagun-sweets-laxmi-nagar-new-delhi,"B 43 & 44, Gurunanak Pura, Khureji Road, Laxmi Nagar, New Delhi",9.199E+11,28.63761576,77.28479639,"Afghan Chicken, Tawa Chicken, Chicken Tikka Masala, Mutton Curry, Paneer Butter Masala, Chicken Curry"
Miglani Eating House,"North Indian, Chinese",600," Mukherjee Nagar, New Delhi",3.9,387,3.6,3751,https://www.zomato.com/ncr/miglani-eating-house-mukherjee-nagar-new-delhi,"Outram Lane, East Parmanand Colony, Indra Vihar, Mukherjee Nagar, New Delhi",9.19654E+11,28.70568572,77.21204348,"Stylish Crockery, Ambience was Super Cool, Served Quickly, Weekend Brunch, Family Crowd, Good Wifi"
Late Lateefe,"North Indian, Mughlai, Chinese",300," Laxmi Nagar, New Delhi",3.9,114,3.8,1101,https://www.zomato.com/ncr/late-lateefe-1-laxmi-nagar-new-delhi,"D-58, CR Road, Laxmi Nagar, New Delhi",9.19626E+11,28.63202641,77.27824677,Chinese Decor and good Chinese delicacies from their Dim sums to Kung Pao Chicken to Dry Chilly Chicken
Nanking,"Chinese, Seafood, Asian",2000," Vasant Kunj, New Delhi",3.9,544,4.2,1981,https://www.zomato.com/ncr/nanking-vasant-kunj-new-delhi,"C-6, Local Shopping Complex, Opposite Delhi Public School, Vasant Kunj, New Delhi",9.11126E+11,28.53670514,77.14812912,"Huge Vegetarian Menu, Good for Families, Parking Space Available, Breakfast Options, Hygienic Place, Reasonable Rate"
Bikaner's Sweets,"Mithai, Street Food, Desserts, South Indian",300," Indirapuram, Ghaziabad",3.9,203,4.2,11300,https://www.zomato.com/ncr/bikaners-sweets-indirapuram-ghaziabad,"Shop GC-G7, Plot C/GH 3, Aditya Mega City, Vaibhav Khand, Indirapuram, Ghaziabad",9.19212E+11,28.63610678,77.36043468,"Cozy Ambiance, Parking Space, Casual Seating Area, Great Recommendations, Seating Arrangement, Prompt Service"
Laguna,Chinese,500," Yashwant Place Commercial Complex, Chanakyapuri, New Delhi",3.9,203,4.4,87,https://www.zomato.com/ncr/laguna-chanakyapuri-new-delhi,"Shop 11- 18, Yashwant Place Commercial Complex, Chanakyapuri, New Delhi",9.19811E+11,28.58425381,77.19148133,"Family Crowd, Location, Nice Place, Ambience, Quality, Price"
Amici Cafe,"Cafe, Italian, Salad, Fast Food, Beverages, Pizza",1200," Defence Colony Main Market, Defence Colony, New Delhi",3.9,1130,4.1,5012,https://www.zomato.com/ncr/amici-cafe-defence-colony-new-delhi,"8, Defence Colony Main Market, Defence Colony, New Delhi",9.17828E+11,28.57379699,77.23017555,"Maharaja Chicken, Paneer Korma, Chicken Dum Biryani, Afghani Chicken, Veg Biryani, Rolls"
Punjabi Zaika,"North Indian, Mughlai, Chinese, Kebab",500," Chittaranjan Park, New Delhi",3.9,344,3.9,4790,https://www.zomato.com/ncr/punjabi-zaika-chittaranjan-park-new-delhi,"23, Market 2, Chittaranjan Park, New Delhi",9.1114E+11,28.53641619,77.25329954,"Cleanliness, Seating Area, Best Food under Best Budget, Hygiene, Cafe, Good Wifi"
Bars N Beans,"Cafe, Desserts, Fast Food, Beverages, Bakery",300," Model Town 1, New Delhi",3.9,95,3.9,20,https://www.zomato.com/ncr/bars-n-beans-model-town-new-delhi,"3/1, Vishal Market, Near Tagore Park, Model Town 1, New Delhi",9.11147E+11,28.707441,77.203067,"Brinjal Fry, Bhapa Ilish, Mishti Pulao, Fry Prawns, Premium Veg Thali, Chicken Rezala"
The Prizm,"North Indian, Chinese",1500," Sector 7, Dwarka, New Delhi",3.9,159,4.3,139,https://www.zomato.com/ncr/the-prizm-sector-7-dwarka-new-delhi,"C-912, 913 & 914, Ramphal Chowk, Palam Extension, Sector 7, Dwarka, New Delhi",9.17066E+11,28.58560161,77.07125265,"Aloo Pyaz Paratha, Mixed Vegetables, Panneer Butter Masala, Masala Chaap, Rajma, Thali"
FKC,"North Indian, Rolls",400," Zakir Nagar, New Delhi",3.9,340,3.4,80,https://www.zomato.com/ncr/fkc-zakir-nagar-new-delhi,"Near Batla House, Jamia Main Road, Zakir Nagar, New Delhi",9.19911E+11,28.56236856,77.28824604,"Ciabatta Sandwich, Chicken Espetada, Tandoori Fish Tikka, Pita Pocket, Chilli Paneer Gravy, Chicken Seekh"
The Dosa King,"South Indian, North Indian, Chinese",550," Chander Nagar, Ghaziabad",3.9,354,3.8,733,https://www.zomato.com/ncr/the-dosa-king-1-chander-nagar-ghaziabad,"E3, Surya Nagar Main Road, Chander Nagar, Ghaziabad",9.11204E+11,28.66744902,77.32906021,"Good Wifi, Student Crowd, Elaborate Menu, Customizable Food, Young Crowd, Good Music"
Gyros Kebab And Grill,"Kebab, Fast Food, Mughlai, North Indian, Chinese",800," Sector 135, Noida",3.9,196,3.6,146,https://www.zomato.com/ncr/gyros-kebab-and-grill-sector-135-noida,"Shop 75/76, Assotech Business Cresterra Building, Sector 135, Noida",9.19999E+11,28.49577062,77.40196031,"Best Staff, Comforting Atmosphere, Sanitised Service, Excellent Location, Fantastic Decoration, Very Affordable"
Hot Spot Mini Shop,"Italian, Chinese, Sandwich, Fast Food, Beverages, Pizza",400," Sector 11, Dwarka, New Delhi",3.9,103,3.8,350,https://www.zomato.com/ncr/hot-spot-mini-shop-sector-11-dwarka-new-delhi,"Shop G-5, G-6, G-7, Ground Floor, Pankaj Arcade, Near Kargil Chowk, Pocket 4, Sector 11, Dwarka, New Delhi",9.17559E+11,28.586763,77.043498,"Matki Chicken, Honey Chilli Potatoes, Afghani Chicken, Butter Chicken, Tandoori Chicken, Naan"
Dilkhush Food Plaza,"North Indian, Mughlai, Chinese, Rolls",650," Paschim Vihar, New Delhi",3.9,490,4.0,2830,https://www.zomato.com/ncr/dilkhush-food-plaza-paschim-vihar-new-delhi,"A3, DDA Market, Paschim Vihar, New Delhi",9.19312E+11,28.67045518,77.10878816,"Chicken Biriyani, Chicken Curry, Kadhai Paneer, Tandoori Chicken, Butter Chicken"
Dhaba Cash 'N' Curry Kitchen,"North Indian, Mughlai",450," Mahipalpur, New Delhi",3.9,249,4.0,4611,https://www.zomato.com/ncr/dhaba-cash-n-curry-kitchen-mahipalpur-new-delhi,"Badam Singh Market, National Highway 8, Rangpuri Extention, Mahipalpur, New Delhi",9.19959E+11,28.54139329,77.11821076,"Classy Ambience, Fair Prices, Best Staff, Fantastic Decoration, Large Servings, Excellent Location"
Mama's,"North Indian, Chinese, Rolls, Fast Food",500," Rajinder Nagar, New Delhi",3.9,479,4.0,4806,https://www.zomato.com/ncr/mamas-rajinder-nagar-new-delhi,"4/60, Main Shankar Road, Rajinder Nagar, New Delhi",9.11126E+11,28.63741802,77.18196116,"Chicken Makhani, Malai Kofta, Mutton Biryani, Drink, Desserts"
The House Of Celeste,"North Indian, Beverages",1800,"  32nd Avenue, NH8, Gurgaon, Gurgaon",3.9,169,3.9,16,https://www.zomato.com/ncr/the-house-of-celeste-sector-15,"32nd Avenue, NH 8, Part 2, Sector 15, Gurgaon",9.2E+11,28.4614179,77.04983018,"Variety of Pizza, Weekend Brunch, Good Music, Young Crowd, Customizable Food, Elaborate Menu"
Daddy Of Drinks,"North Indian, Chinese, Italian, Continental",1500," Bhikaji Cama Place, New Delhi",3.9,90,3.5,31,https://www.zomato.com/ncr/daddy-of-drinks-bhikaji-cama-place-new-delhi,"SU-7 & 8, Bhikaji Cama Place, New Delhi",9.19251E+11,28.56787475,77.18726825,"Indoor Seating, Owner, Amazing Place, Food Quality, Customizable Food, Presentation"
The Master Kitchen,"North Indian, Italian, Mexican, Fast Food, Beverages, Chinese",600," Sector 81, Faridabad",3.9,98,3.8,229,https://www.zomato.com/ncr/the-master-kitchen-sector-81-faridabad,"A006b, Ground Floor, Puri High Street, Sector 81, Faridabad",9.18376E+11,28.39301197,77.34046832,"Excellent Location, Served Quickly, Hygienic, Clean and Hygienic Place, Fantastic Decoration, Reasonable Prices"
Adinath Foodie's Haven,North Indian,350," R K Puram, New Delhi",3.9,68,3.9,21,https://www.zomato.com/ncr/adinath-foodies-haven-r-k-puram-new-delhi,"Gate 8, Sector 9, RK Puram, New Delhi",9.18596E+11,28.57170353,77.17178822,"Ice Cream Sundae, Chocolate Fudge, Ice Creams, Icecream, Noodle, Chowmein"
Rupa Ice Cream Parlour & Restaurant,"Desserts, Beverages, Ice Cream",300," Krishna Nagar, New Delhi",3.9,341,4.1,1489,https://www.zomato.com/ncr/rupa-ice-cream-parlour-restaurant-krishna-nagar-new-delhi,"251/3, Near Arya Samaj Mandir, Krishna Nagar, New Delhi",9.11122E+11,28.66022318,77.2813417,"Kullad Chai, Jal Jeera, Panneer Butter Masala, Chicken Tandoori, Gulab Jamun, Mojito"
Dhaba By Punjab,"North Indian, South Indian, Chinese, Mughlai, Kebab, Beverages",550," Indirapuram, Ghaziabad",3.9,247,3.8,3841,https://www.zomato.com/ncr/dhaba-by-punjab-1-indirapuram-ghaziabad,"Shop 1, GC Grand Street Market, Indirapuram, Ghaziabad",9.19643E+11,28.63640369,77.3624222,"Friendly Staff, Bar, Concept, Music, Decor, Great Place"
Baat Cheet Cafe,"Chinese, North Indian, Fast Food, Beverages, Sandwich, Pizza",500," Vaishali, Ghaziabad",3.9,150,4.3,264,https://www.zomato.com/ncr/baat-cheet-cafe-1-vaishali-ghaziabad,"Shop 101, Local Shopping Centre, Vaishali, Ghaziabad",9.18368E+11,28.63584517,77.33461205,"Mysore Dosa, Filter Coffee, Panneer Butter Masala, Sambhar, Masala Dosa, Chutneys"
Shree Rathnam,"South Indian, North Indian, Chinese",800," Rohini, New Delhi",3.9,432,4.0,4797,https://www.zomato.com/ncr/shree-rathnam-rohini-new-delhi,"9/33, Pocket C, Sector 7, Rohini, New Delhi",9.1981E+11,28.70977204,77.12264746,"Budget Food, Staff Behaviour, Family Place, Hospitality, Hygiene, Proper Packaging"
Punjabi Zaika,"North Indian, Chinese, Rolls",600," Pitampura, New Delhi",3.9,338,4.0,2930,https://www.zomato.com/ncr/punjabi-zaika-pitampura-new-delhi,"3539 A, Raja Park, Rani Bagh, Pitampura, New Delhi",9.19953E+11,28.6833037,77.13568702,"Afghan Chicken, Tawa Chicken, Malai Kofta, Dal Makhni, Butter Chicken"
Rimpy Gold,"North Indian, Mughlai, Kebab",800," Malviya Nagar, New Delhi",3.9,448,3.8,29,https://www.zomato.com/ncr/rimpy-gold-malviya-nagar-new-delhi,"Shop 3, E-2/1, Ground Floor, Malviya Nagar, New Delhi",9.19899E+11,28.53359819,77.20901641,"Shanghai Noodles, Authentic Tibetan Food, Double Fried Pork, Devil Momos, Pork Chilli, Tingmo"
Bean Sahab,"Cafe, Fast Food, Beverages",650," Safdarjung, New Delhi",3.9,51,3.9,56,https://www.zomato.com/ncr/bean-sahab-1-safdarjung-new-delhi,"Shop 10, B-6, DDA Market, Safdarjung Enclave, Safdarjung, New Delhi",9.19818E+11,28.5589488,77.19673108,"Afghan Chicken, Dry Manchurian, Tawa Chicken, Kadai Paneer, Chicken Biryani, Paneer Tikka"
Punjabi Tadka,"North Indian, Mughlai, Chinese, Fast Food",400," Sector 19, Faridabad",3.9,355,3.5,9953,https://www.zomato.com/ncr/punjabi-tadka-sector-19-faridabad,"31, Shri Ram Market, Near Badkal Chowk, Sector 19, Faridabad",9.19819E+11,28.42773482,77.31106326,"Thick Shake, Coffees, Cakes, Breads, Sandwiches, Burgers"
Butter Berry,"Desserts, Fast Food, Beverages",500," Crossing Republik, Ghaziabad",3.9,136,4.0,503,https://www.zomato.com/ncr/butter-berry-crossing-republik-ghaziabad,"26, Orbit Plaza, Crossing Republik, Ghaziabad",9.18506E+11,28.63106206,77.43521433,"Momos Platter, Chicken Lollipops, Chinese Platter, Manchurian, Fried Rice, Noodles"
